procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 4995104 124404 1326620    0    0     0     0  758 6170  4  2 94  0  0 2021-12-09 10:43:17
 0  0      0 4994600 124416 1326780    0    0     0   760 1478 13185 13  6 78  4  0 2021-12-09 10:43:18
 0  0      0 4994600 124416 1326780    0    0     0     4  813 5688  2  2 96  0  0 2021-12-09 10:43:19
 0  0      0 4994096 124440 1327148    0    0     0  1776 1720 13067 17  8 65 11  0 2021-12-09 10:43:20
 0  0      0 4996112 124440 1324004    0    0     0     0  801 5595  4  2 94  0  0 2021-12-09 10:43:21
 0  1      0 4995860 124440 1324008    0    0     0   156  831 6448  6  4 90  1  0 2021-12-09 10:43:22
 0  0      0 4996364 124460 1324148    0    0     0   704 1437 10474 11  3 79  8  0 2021-12-09 10:43:23
 0  0      0 4996616 124460 1324148    0    0     0     0  809 6228  5  3 92  0  0 2021-12-09 10:43:24
 6  0      0 4997120 124480 1324300    0    0     0   784 1656 13038 11  8 76  5  0 2021-12-09 10:43:25
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4997120 124480 1324300    0    0     0     0  907 5904  4  3 93  0  0 2021-12-09 10:43:26
 1  0      0 4997120 124480 1324300    0    0     0    12  896 5581  2  2 96  0  0 2021-12-09 10:43:27
 1  0      0 4996860 124500 1324440    0    0     0   812 1583 11981 14  6 76  5  0 2021-12-09 10:43:28
 0  0      0 4996860 124500 1324440    0    0     0     0  890 5758  3  3 94  0  0 2021-12-09 10:43:29
 0  0      0 4995348 124512 1324588    0    0     0   788 1804 14315 16 10 70  5  0 2021-12-09 10:43:30
 0  0      0 4995348 124512 1324592    0    0     0     4  632 5604  4  3 93  0  0 2021-12-09 10:43:31
 0  1      0 4995852 124524 1324620    0    0     0   488 1097 8389  7  4 86  4  0 2021-12-09 10:43:32
 0  0      0 4994592 124544 1324740    0    0     0   712 1307 10021 13  5 78  5  0 2021-12-09 10:43:33
 0  0      0 4995096 124544 1324740    0    0     0     0  700 5915  5  2 93  0  0 2021-12-09 10:43:34
 1  0      0 4995096 124564 1324884    0    0     0   776 1097 9368 11  5 77  7  0 2021-12-09 10:43:35
 0  0      0 4995348 124564 1324888    0    0     0     0  642 5320  4  3 93  0  0 2021-12-09 10:43:36
 0  0      0 4995348 124564 1324888    0    0     0     4  776 6298  4  2 94  0  0 2021-12-09 10:43:37
 0  0      0 4995348 124580 1325028    0    0     0   768 1546 11410 12  6 77  4  0 2021-12-09 10:43:38
 0  0      0 4995348 124580 1325032    0    0     0     0  657 5219  3  3 94  0  0 2021-12-09 10:43:39
 0  0      0 4995348 124592 1325168    0    0     0   776 1532 11559 17  5 75  5  0 2021-12-09 10:43:40
 0  0      0 4995600 124592 1325168    0    0     0     0  815 5868  4  3 93  0  0 2021-12-09 10:43:41
 0  1      0 4995600 124596 1325196    0    0     0   252  767 6330  6  2 90  3  0 2021-12-09 10:43:42
 0  0      0 4994844 124608 1325328    0    0     0   588 1507 10184 11  5 82  3  0 2021-12-09 10:43:43
 0  0      0 4994844 124608 1325328    0    0     0     0  726 5792  4  4 93  0  0 2021-12-09 10:43:44
 3  0      0 4994584 124620 1325476    0    0     0   832 1569 11474 15  6 75  5  0 2021-12-09 10:43:45
 0  0      0 4994844 124620 1325476    0    0     0     0  756 5958  6  4 91  0  0 2021-12-09 10:43:46
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 4  1      0 4994844 124632 1325472    0    0     0   348  906 7599  5  4 88  3  0 2021-12-09 10:43:47
 2  0      0 4994332 124632 1325632    0    0     0   452 1278 8886 11  4 85  1  0 2021-12-09 10:43:48
 0  0      0 4994340 124632 1325632    0    0     0     4  561 5063  5  2 93  0  0 2021-12-09 10:43:49
 0  0      0 4993836 124648 1325776    0    0     0   800 1401 10563 15  5 77  3  0 2021-12-09 10:43:50
 0  0      0 4993332 124648 1325776    0    0     0     0  896 6368  4  4 92  0  0 2021-12-09 10:43:51
 6  0      0 4992576 124648 1325928    0    0     0   760 1272 10479 12  4 80  4  0 2021-12-09 10:43:52
 0  0      0 4992304 124648 1325928    0    0     0     0  922 7163  6  3 91  0  0 2021-12-09 10:43:53
 0  0      0 4992828 124648 1325928    0    0     0     0  894 6151  4  4 93  0  0 2021-12-09 10:43:54
 0  0      0 4993080 124656 1326076    0    0     0   796 1668 11208 12  4 80  4  0 2021-12-09 10:43:55
 0  0      0 4992828 124656 1326084    0    0     0     0  530 5156  4  2 93  0  0 2021-12-09 10:43:56
 0  0      0 4992324 124668 1326220    0    0     0   828 1256 10297 10  3 82  5  0 2021-12-09 10:43:57
 0  0      0 4992072 124668 1326228    0    0     0     0  825 6313  6  3 92  0  0 2021-12-09 10:43:58
 1  0      0 4992324 124668 1326228    0    0     0     0  804 6150  3  3 94  0  0 2021-12-09 10:43:59
 0  0      0 4994804 124680 1326380    0    0     0   804 1370 12112 17  5 75  3  0 2021-12-09 10:44:00
 0  0      0 4994844 124680 1326380    0    0     0     4  845 5882  4  3 94  0  0 2021-12-09 10:44:01
 0  0      0 4994340 124704 1326516    0    0     0   840 1344 10479 12  4 78  6  0 2021-12-09 10:44:02
 0  0      0 4994088 124704 1326516    0    0     0   268  963 6044  4  3 94  0  0 2021-12-09 10:44:03
 0  0      0 4994088 124704 1326520    0    0     0     0 1079 7577  6  3 91  0  0 2021-12-09 10:44:04
 0  0      0 4992828 124712 1326680    0    0     0   876 1770 11544 13  4 79  5  0 2021-12-09 10:44:05
 0  0      0 4993584 124712 1326684    0    0     0     0  864 7055  6  4 90  0  0 2021-12-09 10:44:06
 0  0      0 4993836 124716 1326816    0    0     0   800 1692 12629 11  5 81  4  0 2021-12-09 10:44:07
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4994340 124716 1326816    0    0     0    28  711 5375  5  2 93  0  0 2021-12-09 10:44:08
12  0      0 4994088 124720 1326812    0    0     0   132  804 6683  2  3 94  1  0 2021-12-09 10:44:09
 0  0      0 4993584 124724 1326968    0    0     0   744 1455 11437 15  7 76  3  0 2021-12-09 10:44:10
 1  0      0 4993584 124724 1326968    0    0     0     0  798 6074  4  3 94  0  0 2021-12-09 10:44:11
 0  0      0 4992324 124752 1327120    0    0     0   828 1488 10381 12  7 77  4  0 2021-12-09 10:44:12
 0  0      0 4993332 124752 1327120    0    0     0    92  727 6053  4  3 94  0  0 2021-12-09 10:44:13
 0  1      0 4993584 124756 1327188    0    0     0   780 1438 10058  9  5 81  5  0 2021-12-09 10:44:14
 0  0      0 4994592 124756 1327260    0    0     0     0  746 6308  5  3 92  0  0 2021-12-09 10:44:15
 0  0      0 4994592 124756 1327260    0    0     0     0  436 4902  4  3 94  0  0 2021-12-09 10:44:16
 0  0      0 4993584 124780 1327420    0    0     0   812 1255 10367 12  5 80  4  0 2021-12-09 10:44:17
 0  0      0 4993332 124780 1327420    0    0     0     0  689 5422  5  2 93  0  0 2021-12-09 10:44:18
 0  0      0 4990560 124816 1327536    0    0     0   824 1276 10456 12  5 80  4  0 2021-12-09 10:44:19
 0  0      0 4991568 124816 1327588    0    0     0     0  790 7004  9  5 87  0  0 2021-12-09 10:44:20
 0  0      0 4992324 124816 1327588    0    0     0     0  667 5860  6  3 92  0  0 2021-12-09 10:44:21
 0  0      0 4992072 124828 1327736    0    0     0   736 1443 11237 15  5 75  6  0 2021-12-09 10:44:22
 1  0      0 4992072 124828 1327740    0    0     0     0  753 5726  3  1 96  0  0 2021-12-09 10:44:23
 1  0      0 4990560 124844 1327880    0    0     0   792 1259 9884 10  5 81  4  0 2021-12-09 10:44:24
 1  0      0 4990560 124844 1327880    0    0     0     4  703 6027  4  4 92  0  0 2021-12-09 10:44:25
 0  0      0 4991064 124844 1327880    0    0     0     0  805 5732  5  3 93  0  0 2021-12-09 10:44:26
 4  0      0 4991276 124860 1328040    0    0     0   832 1238 10943 11  6 79  5  0 2021-12-09 10:44:27
 0  0      0 4990812 124860 1328044    0    0     0     0  657 5255  3  4 93  0  0 2021-12-09 10:44:28
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4991568 124872 1328188    0    0     0   772 1688 12118 11  7 78  4  0 2021-12-09 10:44:29
 0  0      0 4991568 124872 1328188    0    0     0     0 1303 10134  7 10 83  0  0 2021-12-09 10:44:30
 0  0      0 4991568 124872 1328192    0    0     0     4  547 5358  4  1 95  0  0 2021-12-09 10:44:31
 0  0      0 4991044 124876 1328336    0    0     0   840 1450 11192 17  5 73  4  0 2021-12-09 10:44:32
 0  0      0 4991064 124876 1328336    0    0     0     0  680 5274  4  3 94  0  0 2021-12-09 10:44:33
 0  0      0 4989544 124896 1328756    0    0     0  1792 1871 14058 17  6 65 13  0 2021-12-09 10:44:34
 0  0      0 4990300 124896 1328728    0    0     0     0  849 6491  4  3 93  0  0 2021-12-09 10:44:35
 0  0      0 4990552 124896 1328728    0    0     0     0  534 4922  4  2 94  0  0 2021-12-09 10:44:36
 1  0      0 4991056 124908 1328868    0    0     0   892 1431 12268 14  6 74  7  0 2021-12-09 10:44:37
 0  0      0 4991308 124908 1328868    0    0     0     0  826 6104  5  2 94  0  0 2021-12-09 10:44:38
 0  0      0 4989040 124920 1329028    0    0     0  1272 1456 10519 16  8 68  9  0 2021-12-09 10:44:39
 1  0      0 4992064 124920 1325936    0    0     0     0  669 5850  8  3 89  0  0 2021-12-09 10:44:40
 0  0      0 4993748 124920 1325936    0    0     0     0  823 6742  4  3 93  0  0 2021-12-09 10:44:41
 0  0      0 4994072 124932 1326076    0    0     0   832 1130 11627 14  6 75  6  0 2021-12-09 10:44:42
 0  0      0 4994072 124932 1326076    0    0     0     4  829 6242  5  1 94  0  0 2021-12-09 10:44:43
 0  0      0 4994072 124940 1326220    0    0     0   828 1504 11267 12  6 78  5  0 2021-12-09 10:44:44
 0  0      0 4994324 124940 1326232    0    0     0     0 1002 7240  5  2 93  0  0 2021-12-09 10:44:45
 0  0      0 4994324 124940 1326232    0    0     0     0  566 4990  5  2 94  0  0 2021-12-09 10:44:46
 0  0      0 4992308 124940 1326376    0    0     0   720 1192 10170 11  4 81  4  0 2021-12-09 10:44:47
 0  0      0 4992308 124940 1326376    0    0     0     0  602 5565  5  2 93  0  0 2021-12-09 10:44:48
 0  0      0 4991552 124948 1326512    0    0     0   900 1282 10727 10  6 79  5  0 2021-12-09 10:44:49
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 4992560 124948 1326520    0    0     0     0  840 6927  9  4 87  0  0 2021-12-09 10:44:50
 0  0      0 4993064 124948 1326520    0    0     0     0  937 6813  5  3 92  0  0 2021-12-09 10:44:51
 0  0      0 4990512 124952 1326676    0    0     0   804 1326 10467 14  4 76  6  0 2021-12-09 10:44:52
 0  0      0 4991016 124952 1326680    0    0     0     0 1046 6711  5  3 93  0  0 2021-12-09 10:44:53
 0  0      0 4990008 124960 1326820    0    0     0   764 1551 10435 12  5 80  3  0 2021-12-09 10:44:54
 0  0      0 4990008 124960 1326824    0    0     0     4  861 6385  5  2 93  0  0 2021-12-09 10:44:55
 0  0      0 4990008 124960 1326824    0    0     0     0  691 5810  4  1 95  0  0 2021-12-09 10:44:56
 0  0      0 4988748 124968 1326984    0    0     0   792 1222 10108 12  4 78  6  0 2021-12-09 10:44:57
 0  0      0 4989252 124968 1326984    0    0     0     0 1027 7079  5  3 93  0  0 2021-12-09 10:44:58
 0  0      0 4989504 124980 1327120    0    0     0   716 1713 11120 10  5 81  5  0 2021-12-09 10:44:59
 0  0      0 4991016 124980 1327120    0    0     0     0 1240 8203  8  2 90  0  0 2021-12-09 10:45:00
 0  0      0 4990764 124980 1327128    0    0     0     4  896 5868  4  3 93  0  0 2021-12-09 10:45:01
 0  0      0 4990016 125004 1327276    0    0     0   848 1461 10461 14  7 75  5  0 2021-12-09 10:45:02
 0  0      0 4989756 125004 1327280    0    0     0     0  624 5357  2  3 95  0  0 2021-12-09 10:45:03
 0  0      0 4988000 125012 1327424    0    0     0   800 1548 10542 12  6 80  4  0 2021-12-09 10:45:04
 0  0      0 4987992 125012 1327424    0    0     0     8  925 6812  4  3 93  0  0 2021-12-09 10:45:05
 3  1      0 4989252 125012 1327424    0    0     0   180  941 7050  5  2 92  1  0 2021-12-09 10:45:06
 2  0      0 4989756 125016 1327560    0    0     0   556 1326 10148 13  5 78  4  0 2021-12-09 10:45:07
 0  0      0 4990008 125016 1327560    0    0     0     0  535 4517  4  1 94  0  0 2021-12-09 10:45:08
 0  0      0 4989756 125020 1327720    0    0     0   836 1579 10828 11  4 80  5  0 2021-12-09 10:45:09
 0  0      0 4990008 125020 1327720    0    0     0   340  889 6692  5  3 91  1  0 2021-12-09 10:45:10
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 6  1      0 4990512 125020 1327724    0    0     0    92  499 5277  5  2 90  4  0 2021-12-09 10:45:11
 0  0      0 4989464 125028 1327864    0    0     0   788 1240 10990 17  6 71  7  0 2021-12-09 10:45:12
 0  0      0 4989504 125028 1327864    0    0     0     4  656 5544  3  3 94  0  0 2021-12-09 10:45:13
 1  0      0 4989504 125036 1328008    0    0     0   828 1418 11288 12  5 79  4  0 2021-12-09 10:45:14
 0  0      0 4989252 125036 1328008    0    0     0    20  926 7093  4  3 91  3  0 2021-12-09 10:45:15
 0  0      0 4989252 125036 1328008    0    0     0     0  711 5879  5  3 93  0  0 2021-12-09 10:45:16
 0  0      0 4988496 125048 1328152    0    0     0   732 1229 10476 11  4 82  4  0 2021-12-09 10:45:17
 0  0      0 4987992 125048 1328156    0    0     0     0  789 6177  6  2 92  0  0 2021-12-09 10:45:18
 0  0      0 4985976 125072 1328304    0    0     0   824 1522 9490 12  3 72 14  0 2021-12-09 10:45:19
 0  0      0 4985724 125072 1328308    0    0     0    64  823 6011  8  2 90  0  0 2021-12-09 10:45:20
 0  0      0 4985724 125072 1328308    0    0     0     0 1047 7760  4  3 93  0  0 2021-12-09 10:45:21
 1  0      0 4984656 125076 1328580    0    0     0   796 1548 12109 17  7 72  5  0 2021-12-09 10:45:22
 0  0      0 4986188 125076 1328580    0    0     0     0  930 6389  5  1 94  0  0 2021-12-09 10:45:23
 0  0      0 4984464 125084 1328720    0    0     0   720 1415 11009 12  5 78  5  0 2021-12-09 10:45:24
 0  0      0 4986104 125084 1328720    0    0     0   304 1131 7610  6  2 92  0  0 2021-12-09 10:45:25
 0  0      0 4986668 125084 1328724    0    0     0     0  879 6257  4  4 92  0  0 2021-12-09 10:45:26
 0  0      0 4986416 125092 1328884    0    0     0   864 1703 12059 13  7 74  5  0 2021-12-09 10:45:27
 0  0      0 4987676 125092 1328888    0    0     0     0  623 5522  4  3 93  0  0 2021-12-09 10:45:28
 0  0      0 4986668 125104 1329020    0    0     0   768 1289 10351 10  6 80  4  0 2021-12-09 10:45:29
 1  0      0 4986668 125104 1329020    0    0     0     0 1040 8641  8  8 84  0  0 2021-12-09 10:45:30
 0  0      0 4986920 125104 1329020    0    0     0     4  673 5877  6  4 91  0  0 2021-12-09 10:45:31
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4988180 125116 1329180    0    0     0   792 1521 11436 13  5 78  5  0 2021-12-09 10:45:32
 0  0      0 4988160 125116 1329180    0    0     0     0  810 5446  4  2 94  0  0 2021-12-09 10:45:33
 4  0      0 4987928 125120 1329332    0    0     0   756 1660 11367 11  7 78  4  0 2021-12-09 10:45:34
 0  0      0 4988684 125120 1329332    0    0     0     8 1232 7627  5  2 93  0  0 2021-12-09 10:45:35
 0  1      0 4988684 125120 1329348    0    0     0    88 1011 6235  5  2 93  1  0 2021-12-09 10:45:36
 0  0      0 4988432 125128 1329488    0    0     0   732 1533 11116 12  5 80  4  0 2021-12-09 10:45:37
 0  0      0 4988684 125128 1329492    0    0     0     0  867 6426  8  2 91  0  0 2021-12-09 10:45:38
 0  0      0 4987928 125132 1329636    0    0     0   792 1432 10616 10  5 81  5  0 2021-12-09 10:45:39
 0  0      0 4986920 125132 1329636    0    0     0    20  939 6304  7  3 90  0  0 2021-12-09 10:45:40
 1  1      0 4987384 125140 1329640    0    0     0   368  789 7527  8  2 88  2  0 2021-12-09 10:45:41
 0  0      0 4987432 125140 1329788    0    0     0   416 1238 9455 10  6 83  2  0 2021-12-09 10:45:42
 0  0      0 4987668 125140 1329788    0    0     0     4  596 4995  4  1 95  0  0 2021-12-09 10:45:43
 5  0      0 4987684 125160 1329936    0    0     0   736 1452 10798 11  3 82  5  0 2021-12-09 10:45:44
 0  0      0 4987172 125160 1329940    0    0     0     0  881 6730  5  3 92  0  0 2021-12-09 10:45:45
 1  1      0 4986984 125160 1329948    0    0     0   600  887 6401  4  2 85  9  0 2021-12-09 10:45:46
 0  0      0 4985724 125168 1330088    0    0     0   508 1360 9359 10  4 84  3  0 2021-12-09 10:45:47
 0  0      0 4985724 125168 1330088    0    0     0     0  858 5702  4  2 94  0  0 2021-12-09 10:45:48
 0  0      0 4985724 125188 1330476    0    0     0  1872 2083 15380 15  7 65 13  0 2021-12-09 10:45:49
 0  0      0 4985716 125188 1330480    0    0     0     0  657 5685  5  3 92  0  0 2021-12-09 10:45:50
 0  1      0 4985464 125188 1330484    0    0     0   100  807 6157  4  2 93  1  0 2021-12-09 10:45:51
 0  0      0 5045536 125200 1330616    0    0     0   696 3306 25424 24 11 61  4  0 2021-12-09 10:45:52
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5045536 125200 1330620    0    0     0     0  605 5275  3  3 94  0  0 2021-12-09 10:45:53
 0  0      0 5047804 125200 1327524    0    0     0     0  735 5754  3  3 94  0  0 2021-12-09 10:45:54
 0  0      0 5047804 125200 1327524    0    0     0     4  720 6176  4  4 93  0  0 2021-12-09 10:45:55
 0  0      0 5048560 125200 1327524    0    0     0    68  812 6715  3  2 95  0  0 2021-12-09 10:45:56
 0  0      0 5048560 125200 1327524    0    0     0     0  591 5108  4  2 95  0  0 2021-12-09 10:45:57
 0  0      0 5048812 125200 1327524    0    0     0     0  790 6450  3  2 95  0  0 2021-12-09 10:45:58
 0  0      0 5048812 125200 1327528    0    0     0     0  699 5823  5  2 94  0  0 2021-12-09 10:45:59
 0  0      0 5048812 125200 1327528    0    0     0     0  656 5995  5  2 93  0  0 2021-12-09 10:46:00
 0  0      0 5048812 125200 1327532    0    0     0     4  801 6548  9  4 88  0  0 2021-12-09 10:46:01
 0  0      0 5048812 125200 1327532    0    0     0     0  843 6045  5  3 92  0  0 2021-12-09 10:46:02
 2  0      0 5048812 125200 1327532    0    0     0     0  788 5900  5  2 94  0  0 2021-12-09 10:46:03
 0  0      0 5048812 125200 1327532    0    0     0     0  556 5433  9  3 88  0  0 2021-12-09 10:46:04
 0  0      0 5048560 125200 1327532    0    0     0     0  679 6028  6  2 92  0  0 2021-12-09 10:46:05
 0  0      0 5049064 125200 1327532    0    0     0     0 1053 7215  5  3 93  0  0 2021-12-09 10:46:06
 0  0      0 5049064 125200 1327536    0    0     0     4  589 5050  4  2 95  0  0 2021-12-09 10:46:07
 0  0      0 5049568 125200 1327536    0    0     0     0  606 5374  4  3 93  0  0 2021-12-09 10:46:08
 0  0      0 5049568 125200 1327540    0    0     0     0  731 5855  3  2 95  0  0 2021-12-09 10:46:09
 0  0      0 5049568 125200 1327540    0    0     0     0  635 5228  3  3 95  0  0 2021-12-09 10:46:10
 0  0      0 5049316 125200 1327540    0    0     0   188  670 5935  5  2 91  2  0 2021-12-09 10:46:11
 0  0      0 5049316 125200 1327540    0    0     0     0  699 5940  6  3 91  0  0 2021-12-09 10:46:12
 0  0      0 5049316 125200 1327540    0    0     0     4  761 6217  4  3 94  0  0 2021-12-09 10:46:13
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5049316 125200 1327540    0    0     0     0  621 5301  4  2 94  0  0 2021-12-09 10:46:14
 0  0      0 5049316 125200 1327548    0    0     0     0  608 5502  4  2 94  0  0 2021-12-09 10:46:15
 0  0      0 5049568 125200 1327548    0    0     0    20  602 5404  5  3 93  0  0 2021-12-09 10:46:16
 0  0      0 5049568 125200 1327548    0    0     0     0  569 5161  4  2 95  0  0 2021-12-09 10:46:17
 0  0      0 5049316 125200 1327552    0    0     0     0  923 6842  4  3 94  0  0 2021-12-09 10:46:18
 1  0      0 5049568 125200 1327552    0    0     0     4  911 6249  3  4 94  0  0 2021-12-09 10:46:19
 0  0      0 5049568 125200 1327552    0    0     0     0  720 5743  6  4 91  0  0 2021-12-09 10:46:20
 0  0      0 5049568 125200 1327552    0    0     0   200  652 6178  4  3 94  0  0 2021-12-09 10:46:21
 2  0      0 5049316 125200 1327552    0    0     0   148  737 5955  4  2 89  5  0 2021-12-09 10:46:22
 0  0      0 5049316 125200 1327556    0    0     0     0  630 5513  3  2 96  0  0 2021-12-09 10:46:23
 1  0      0 5049316 125200 1327556    0    0     0     0  526 4789  4  2 95  0  0 2021-12-09 10:46:24
 0  0      0 5048712 125200 1327556    0    0     0     4  556 5162  5  3 93  0  0 2021-12-09 10:46:25
 0  0      0 5048560 125200 1327560    0    0     0     0  716 6373  4  3 93  0  0 2021-12-09 10:46:26
 0  0      0 5048560 125200 1327560    0    0     0     0  731 5948  3  4 94  0  0 2021-12-09 10:46:27
 0  0      0 5048560 125200 1327560    0    0     0     0  834 6187  4  3 93  0  0 2021-12-09 10:46:28
 0  0      0 5049064 125200 1327564    0    0     0     0  954 7224  3  4 93  0  0 2021-12-09 10:46:29
 0  0      0 5049064 125200 1327564    0    0     0     0 1212 8687  5  9 86  0  0 2021-12-09 10:46:30
 1  0      0 5049064 125200 1327568    0    0     0     0  680 5393  5  3 92  0  0 2021-12-09 10:46:31
 0  0      0 5049064 125200 1327568    0    0     0     4  756 6227  5  3 92  0  0 2021-12-09 10:46:32
 0  0      0 5049064 125200 1327568    0    0     0     0  587 5328  4  2 93  0  0 2021-12-09 10:46:33
 0  0      0 5048308 125200 1327572    0    0     0     0  758 6401  4  4 93  0  0 2021-12-09 10:46:34
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 5048560 125200 1327572    0    0     0     0  786 6556  3  5 93  0  0 2021-12-09 10:46:35
 0  0      0 5049568 125200 1327572    0    0     0     0  933 6872  4  2 94  0  0 2021-12-09 10:46:36
 0  0      0 5049568 125200 1327572    0    0     0     0  507 5035  4  2 94  0  0 2021-12-09 10:46:37
 0  0      0 5049316 125200 1327572    0    0     0     4  544 5020  3  2 95  0  0 2021-12-09 10:46:38
 1  0      0 5049316 125200 1327576    0    0     0     0  750 6151  5  2 93  0  0 2021-12-09 10:46:39
 0  0      0 5049316 125200 1327576    0    0     0     0  900 6870  5  2 93  0  0 2021-12-09 10:46:40
 0  0      0 5049800 125200 1327576    0    0     0     0  902 7245  4  4 92  0  0 2021-12-09 10:46:41
 0  0      0 5049820 125200 1327580    0    0     0    24  586 5265  5  3 92  0  0 2021-12-09 10:46:42
 0  0      0 5049820 125200 1327580    0    0     0     0  825 6684  4  3 93  0  0 2021-12-09 10:46:43
 1  0      0 5049820 125200 1327580    0    0     0     4  653 5413  4  2 94  0  0 2021-12-09 10:46:44
 1  0      0 5050072 125200 1327580    0    0     0     0  683 6577  7  2 91  0  0 2021-12-09 10:46:45
 0  0      0 5050072 125200 1327580    0    0     0     0  730 6436  6  4 91  0  0 2021-12-09 10:46:46
 0  0      0 5049568 125200 1327580    0    0     0   288  552 5082  4  4 90  3  0 2021-12-09 10:46:47
 0  0      0 5048812 125200 1327584    0    0     0     0  749 6045  3  2 96  0  0 2021-12-09 10:46:48
 0  0      0 5048568 125200 1327584    0    0     0     0  928 7250  5  4 92  0  0 2021-12-09 10:46:49
 1  0      0 5048836 125200 1327588    0    0     0     4  775 5774  4  3 93  0  0 2021-12-09 10:46:50
 0  0      0 5048836 125200 1327596    0    0     0     0  716 5917  6  2 93  0  0 2021-12-09 10:46:51
 0  0      0 5070872 125200 1327600    0    0     0    92  606 6106  6  4 90  1  0 2021-12-09 10:46:52
 0  0      0 5070872 125200 1327600    0    0     0     0  505 4928  3  2 95  0  0 2021-12-09 10:46:53
