procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 4736392 129676 1550448    0    0     0     4  535 5182  6  2 92  0  0 2021-12-09 13:24:48
 4  1      0 4731068 129676 1550600    0    0     0   812 1115 10076 12  5 78  6  0 2021-12-09 13:24:49
 0  0      0 4734040 129676 1550612    0    0     0     0  967 6650  5  5 90  0  0 2021-12-09 13:24:50
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4735304 129676 1550612    0    0     0     0  559 5356  2  1 97  0  0 2021-12-09 13:24:51
 0  0      0 4734360 129680 1550784    0    0     0   804 1606 11656 11  6 77  6  0 2021-12-09 13:24:52
 0  0      0 4736904 129680 1550784    0    0     0     0  675 5739  3  4 93  0  0 2021-12-09 13:24:53
 3  0      0 4737604 129680 1550880    0    0     0   808 1353 10106 12  4 79  6  0 2021-12-09 13:24:54
 0  0      0 4737904 129680 1550964    0    0     0     0  561 4672  3  2 95  0  0 2021-12-09 13:24:55
 8  0      0 4737904 129680 1550976    0    0     0   396  987 6830  7  1 89  3  0 2021-12-09 13:24:56
 0  0      0 4736120 129680 1551140    0    0     0   524 1168 10389 11  7 80  3  0 2021-12-09 13:24:57
 0  0      0 4737088 129680 1551140    0    0     0     0  740 6198  7  3 91  0  0 2021-12-09 13:24:58
 0  0      0 4734860 129680 1551304    0    0     0   748 1485 11958 12  5 77  7  0 2021-12-09 13:24:59
 0  0      0 4736140 129680 1551304    0    0     0     4  725 5511  6  2 93  0  0 2021-12-09 13:25:00
 4  1      0 4735384 129680 1551384    0    0     0   868 1240 10325 10  7 77  8  0 2021-12-09 13:25:01
 1  0      0 4735888 129680 1551504    0    0     0    24  771 6854  7  5 89  0  0 2021-12-09 13:25:02
 0  0      0 4736876 129680 1551512    0    0     0     0  821 5978  3  3 95  0  0 2021-12-09 13:25:03
 0  0      0 4733368 129688 1551692    0    0     0   856 1320 10233 12  4 81  4  0 2021-12-09 13:25:04
 0  0      0 4735612 129688 1551692    0    0     0     0  867 7143  5  3 92  0  0 2021-12-09 13:25:05
 1  1      0 4733116 129688 1552180    0    0     0  1840 2188 16213 22  9 58 11  0 2021-12-09 13:25:06
 0  0      0 4733096 129688 1552100    0    0     0    72  729 5923  5  2 93  1  0 2021-12-09 13:25:07
 0  0      0 4735132 129688 1552100    0    0     0     0  694 5292  5  3 93  0  0 2021-12-09 13:25:08
 0  0      0 4736080 129688 1549156    0    0     0   796 1285 10986 14  5 77  5  0 2021-12-09 13:25:09
 0  0      0 4737148 129688 1549156    0    0     0     0  710 5794  6  2 92  0  0 2021-12-09 13:25:10
 0  0      0 4739920 129688 1549332    0    0     0  1000 1461 11603 10  6 77  7  0 2021-12-09 13:25:11
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4741432 129688 1549336    0    0     0     4  636 5384  3  3 94  0  0 2021-12-09 13:25:12
 6  1      0 4741936 129688 1549376    0    0     0   372 1161 9023  5  4 87  4  0 2021-12-09 13:25:13
 0  0      0 4740152 129688 1549516    0    0     0   488 1414 9632  9  7 82  2  0 2021-12-09 13:25:14
 0  0      0 4741180 129688 1549516    0    0     0     0  767 6092  4  3 93  0  0 2021-12-09 13:25:15
 0  0      0 4738912 129688 1549672    0    0     0   844 1265 9225 12  4 79  5  0 2021-12-09 13:25:16
 0  0      0 4738912 129688 1549672    0    0     0     0  965 6529  6  3 91  0  0 2021-12-09 13:25:17
 0  0      0 4737864 129692 1549740    0    0     0   792 1367 10828 12  5 78  5  0 2021-12-09 13:25:18
 0  0      0 4740092 129692 1549848    0    0     0     0  847 5893  3  3 93  0  0 2021-12-09 13:25:19
 0  0      0 4740676 129692 1549852    0    0     0     0  790 5977  4  3 94  0  0 2021-12-09 13:25:20
 0  0      0 4739668 129692 1550020    0    0     0  1172 1531 12491 15  6 71  7  0 2021-12-09 13:25:21
 0  0      0 4740676 129692 1550020    0    0     0     0  969 6118  4  3 93  0  0 2021-12-09 13:25:22
 0  0      0 4738408 129692 1550176    0    0     0   804 1352 11806 17  6 70  8  0 2021-12-09 13:25:23
 0  0      0 4739900 129692 1550176    0    0     0     0  653 5198  2  2 96  0  0 2021-12-09 13:25:24
 3  1      0 4740172 129692 1550224    0    0     0   320  750 6601  4  4 90  2  0 2021-12-09 13:25:25
 0  0      0 4736644 129692 1550364    0    0     0   580 1577 10480 14  6 78  3  0 2021-12-09 13:25:26
 0  0      0 4737904 129692 1550368    0    0     0     0 1023 7967  5  3 92  0  0 2021-12-09 13:25:27
 0  0      0 4739860 129692 1550532    0    0     0   816 1364 11508 15  4 75  6  0 2021-12-09 13:25:28
 0  0      0 4740172 129692 1550532    0    0     0     0  775 6489  4  2 94  0  0 2021-12-09 13:25:29
 0  0      0 4737652 129692 1550532    0    0     0   864 1773 14015 12 10 74  5  0 2021-12-09 13:25:30
 0  0      0 4737652 129692 1550704    0    0     0     4  875 5664  4  3 94  0  0 2021-12-09 13:25:31
 3  0      0 4738108 129692 1550704    0    0     0   220  629 5405  5  2 94  0  0 2021-12-09 13:25:32
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4738904 129692 1550860    0    0     0   812 1514 11570 12  5 79  5  0 2021-12-09 13:25:33
 1  0      0 4738944 129692 1550860    0    0     0     0  975 6385  5  2 93  0  0 2021-12-09 13:25:34
 0  0      0 4735668 129696 1551052    0    0     0   828 1559 10416 12  4 78  6  0 2021-12-09 13:25:35
 1  0      0 4736424 129696 1551056    0    0     0     0  599 5059  4  3 93  0  0 2021-12-09 13:25:36
10  0      0 4736676 129696 1551096    0    0     0   320  807 7646  7  3 86  4  0 2021-12-09 13:25:37
 0  0      0 4736172 129696 1551232    0    0     0   552  974 8932 11  5 82  1  0 2021-12-09 13:25:38
 0  0      0 4737432 129696 1551232    0    0     0     0  759 6213  2  2 96  0  0 2021-12-09 13:25:39
 0  0      0 4735164 129696 1551396    0    0     0   824 1525 10318 12  4 80  5  0 2021-12-09 13:25:40
 0  0      0 4736172 129696 1551396    0    0     0     0  610 5846  4  3 93  0  0 2021-12-09 13:25:41
 0  0      0 4734056 129696 1551524    0    0     0   808 1345 9907 11  5 78  6  0 2021-12-09 13:25:42
 1  0      0 4735164 129696 1551576    0    0     0     4  834 6720  4  3 93  0  0 2021-12-09 13:25:43
 0  0      0 4736828 129696 1551584    0    0     0     0  780 6297  6  3 92  0  0 2021-12-09 13:25:44
 0  0      0 4736676 129696 1551744    0    0     0   836 1209 10888 16  5 73  5  0 2021-12-09 13:25:45
 0  0      0 4737936 129696 1551744    0    0     0     0  608 5351  5  3 93  0  0 2021-12-09 13:25:46
 0  0      0 4736424 129696 1551920    0    0     0   808 1247 9727 13  3 80  5  0 2021-12-09 13:25:47
 0  0      0 4735920 129696 1551924    0    0     0     0  618 5035  4  1 95  0  0 2021-12-09 13:25:48
 0  1      0 4734660 129696 1551980    0    0     0   676 1447 11661 10  6 80  4  0 2021-12-09 13:25:49
 0  0      0 4735164 129696 1552084    0    0     0   140 1136 8296  8  5 87  1  0 2021-12-09 13:25:50
 1  0      0 4737856 129696 1552084    0    0     0     0  992 7353  3  4 93  0  0 2021-12-09 13:25:51
 0  0      0 4736656 129696 1552252    0    0     0   752 1214 10217 12  3 81  4  0 2021-12-09 13:25:52
 0  0      0 4737916 129696 1552252    0    0     0     0  554 5178  4  3 94  0  0 2021-12-09 13:25:53
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4736928 129700 1552364    0    0     0   884 1594 12098 11  6 78  5  0 2021-12-09 13:25:54
 0  0      0 4738188 129700 1552440    0    0     0     4  799 5403  4  2 95  0  0 2021-12-09 13:25:55
 0  1      0 4738884 129700 1552444    0    0     0   100  806 6898  6  3 91  1  0 2021-12-09 13:25:56
 0  0      0 4736424 129700 1552600    0    0     0   980 1499 10396 14  4 78  4  0 2021-12-09 13:25:57
 0  0      0 4736908 129700 1552600    0    0     0     0  905 5837  5  2 93  0  0 2021-12-09 13:25:58
 0  0      0 4735164 129700 1552788    0    0     0   836 1611 12156 14  5 77  5  0 2021-12-09 13:25:59
 0  0      0 4736424 129700 1552792    0    0     0     0  890 5863  4  3 93  0  0 2021-12-09 13:26:00
 1  0      0 4734156 129700 1552964    0    0     0   836 1676 12180 14  5 77  5  0 2021-12-09 13:26:01
 0  0      0 4735164 129700 1552964    0    0     0    72  847 6369  7  2 91  0  0 2021-12-09 13:26:02
 0  0      0 4735900 129700 1552964    0    0     0     0  493 4872  3  2 95  0  0 2021-12-09 13:26:03
 0  0      0 4735416 129700 1553388    0    0     0  2000 2100 13096 15 10 66  9  0 2021-12-09 13:26:04
 0  0      0 4735920 129700 1553388    0    0     0     0  675 5693  5  2 94  0  0 2021-12-09 13:26:05
 3  0      0 4734660 129704 1551488    0    0     0   904 1695 11902 14  8 73  6  0 2021-12-09 13:26:06
 0  0      0 4737312 129704 1550448    0    0     0     4  618 5074  4  3 93  0  0 2021-12-09 13:26:07
 0  1      0 4738432 129704 1550460    0    0     0    84  606 5535  5  3 91  1  0 2021-12-09 13:26:08
 0  0      0 4738160 129704 1550624    0    0     0   804 1456 10495 13  6 74  7  0 2021-12-09 13:26:09
 0  0      0 4738936 129704 1550624    0    0     0     0  947 6375  4  4 92  0  0 2021-12-09 13:26:10
 0  0      0 4737888 129704 1550796    0    0     0   860 1406 10129 12  5 79  5  0 2021-12-09 13:26:11
 0  0      0 4738180 129704 1550796    0    0     0     0  694 5611  4  4 91  0  0 2021-12-09 13:26:12
 9  1      0 4738612 129704 1550796    0    0     0   512  987 9063 12  6 78  4  0 2021-12-09 13:26:13
 0  0      0 4736416 129704 1550960    0    0     0   340  940 8424  9  3 86  1  0 2021-12-09 13:26:14
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4738536 129704 1550964    0    0     0     0  825 6238  4  2 94  0  0 2021-12-09 13:26:15
 0  0      0 4735400 129704 1551148    0    0     0   748 1320 10582 12  5 78  5  0 2021-12-09 13:26:16
 0  0      0 4734392 129704 1551152    0    0     0     0  709 5801  7  3 91  0  0 2021-12-09 13:26:17
 0  0      0 4733856 129704 1551304    0    0     0   788 1268 10643 12  5 77  6  0 2021-12-09 13:26:18
 0  0      0 4737840 129704 1551308    0    0     0     4  751 5805  3  2 95  0  0 2021-12-09 13:26:19
 0  0      0 4739180 129704 1551308    0    0     0     0  766 6121  6  2 92  0  0 2021-12-09 13:26:20
 0  0      0 4739180 129704 1551472    0    0     0   844 1431 11899 12  4 79  6  0 2021-12-09 13:26:21
 0  0      0 4739180 129704 1551472    0    0     0     0  825 5767  5  2 93  0  0 2021-12-09 13:26:22
 0  0      0 4739644 129704 1551652    0    0     0   804 1807 11721 12  5 80  4  0 2021-12-09 13:26:23
 0  0      0 4739684 129704 1551652    0    0     0     0  923 5605  4  2 93  0  0 2021-12-09 13:26:24
 7  1      0 4739180 129704 1551660    0    0     0   760 1456 10313 11  5 79  6  0 2021-12-09 13:26:25
 0  0      0 4740440 129704 1551820    0    0     0    32 1017 7326  4  5 89  1  0 2021-12-09 13:26:26
 0  0      0 4740672 129704 1551820    0    0     0     0  700 5293  6  2 92  0  0 2021-12-09 13:26:27
 0  0      0 4737920 129704 1551996    0    0     0   844 1441 10135 13  4 78  5  0 2021-12-09 13:26:28
 0  0      0 4738172 129704 1551996    0    0     0     0  919 7094  7  2 91  0  0 2021-12-09 13:26:29
 0  0      0 4738676 129708 1552160    0    0     0   768 1909 14694 14 12 70  4  0 2021-12-09 13:26:30
 0  0      0 4738908 129708 1552160    0    0     0     4  785 5303  3  2 95  0  0 2021-12-09 13:26:31
 0  1      0 4738928 129708 1552172    0    0     0   108  713 5506  4  2 93  1  0 2021-12-09 13:26:32
 0  0      0 4737668 129708 1552344    0    0     0  1044 1781 12417 13  6 76  5  0 2021-12-09 13:26:33
 0  0      0 4737920 129708 1552348    0    0     0     0  856 6591  4  3 93  0  0 2021-12-09 13:26:34
 0  0      0 4735904 129708 1552508    0    0     0   840 1570 12839 14  5 74  7  0 2021-12-09 13:26:35
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 4737164 129708 1552508    0    0     0     0  894 6580  4  3 93  0  0 2021-12-09 13:26:36
 8  1      0 4735652 129712 1552636    0    0     0   784 1312 9705 12  5 80  4  0 2021-12-09 13:26:37
 1  0      0 4735652 129712 1552684    0    0     0   108  874 6116  6  4 90  0  0 2021-12-09 13:26:38
 0  0      0 4736600 129712 1552684    0    0     0     0  810 5964  5  2 93  0  0 2021-12-09 13:26:39
 0  0      0 4733636 129712 1552864    0    0     0   876 1510 10725 11  5 78  6  0 2021-12-09 13:26:40
 0  0      0 4734836 129712 1552868    0    0     0     0  649 5512  5  3 93  0  0 2021-12-09 13:26:41
 0  0      0 4735400 129712 1553032    0    0     0   792 1584 11298 13  6 76  6  0 2021-12-09 13:26:42
 1  0      0 4736156 129712 1553032    0    0     0    24  628 4931  3  3 95  0  0 2021-12-09 13:26:43
 4  1      0 4737164 129712 1553068    0    0     0   304  653 6068  4  3 91  3  0 2021-12-09 13:26:44
 1  0      0 4735360 129712 1553224    0    0     0   616 1272 9889 12  4 79  5  0 2021-12-09 13:26:45
 0  0      0 4735400 129712 1553224    0    0     0     0  856 5603  3  3 94  0  0 2021-12-09 13:26:46
 1  0      0 4734644 129712 1553380    0    0     0   824 1726 11293 13  4 78  5  0 2021-12-09 13:26:47
 0  0      0 4734896 129712 1553380    0    0     0    32  741 6047  6  2 92  0  0 2021-12-09 13:26:48
 0  0      0 4735784 129712 1553388    0    0     0   896 1514 11569 15  5 74  7  0 2021-12-09 13:26:49
 0  0      0 4736408 129712 1553572    0    0     0     0  754 5984  4  3 93  0  0 2021-12-09 13:26:50
 0  0      0 4736408 129712 1553576    0    0     0     0  643 5000  3  3 94  0  0 2021-12-09 13:26:51
 2  0      0 4734132 129712 1553740    0    0     0   816 1452 9918 14  5 77  5  0 2021-12-09 13:26:52
 0  0      0 4734604 129712 1553740    0    0     0     0  653 5584  4  3 93  0  0 2021-12-09 13:26:53
 0  0      0 4734392 129712 1553920    0    0     0   788 1406 11363 12  5 76  7  0 2021-12-09 13:26:54
 0  0      0 4733636 129712 1553920    0    0     0     4  673 5207  4  2 94  0  0 2021-12-09 13:26:55
 3  2      0 4732848 129712 1553996    0    0     0   600 1401 10759 10  4 82  5  0 2021-12-09 13:26:56
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 4732596 129712 1554100    0    0     0   180  896 7257  9  3 88  1  0 2021-12-09 13:26:57
 0  0      0 4732596 129712 1554108    0    0     0     0  678 5293  4  3 93  0  0 2021-12-09 13:26:58
 0  0      0 4726204 129712 1554268    0    0     0   832 1526 10484 10  5 80  5  0 2021-12-09 13:26:59
 0  0      0 4729792 129712 1554268    0    0     0     0  570 4946  4  3 94  0  0 2021-12-09 13:27:00
 0  1      0 4729816 129712 1554672    0    0     0  1876 1680 13251 16  6 65 13  0 2021-12-09 13:27:01
 0  0      0 4732044 129712 1554708    0    0     0     0 1035 7428  5  4 91  1  0 2021-12-09 13:27:02
 0  1      0 4733576 129712 1554712    0    0     0    76  820 6727  2  4 92  2  0 2021-12-09 13:27:03
 1  0      0 4733012 129712 1551752    0    0     0   756 1578 11222 11  5 79  5  0 2021-12-09 13:27:04
 0  0      0 4734856 129712 1551752    0    0     0     0  770 5860  5  2 92  0  0 2021-12-09 13:27:05
 0  0      0 4734856 129712 1551924    0    0     0   812 1410 11315 11  6 76  8  0 2021-12-09 13:27:06
 1  0      0 4735844 129712 1551924    0    0     0     4  716 5412  6  2 92  0  0 2021-12-09 13:27:07
 1  1      0 4736852 129712 1551940    0    0     0   708 1406 9724 10  5 81  5  0 2021-12-09 13:27:08
 0  0      0 4736872 129712 1552096    0    0     0   484 1028 7833  8  3 87  3  0 2021-12-09 13:27:09
 0  0      0 4736872 129712 1552096    0    0     0     0  633 5555  5  2 93  0  0 2021-12-09 13:27:10
 0  0      0 4730320 129712 1552284    0    0     0   936 1226 11510 11  6 76  8  0 2021-12-09 13:27:11
 0  0      0 4731580 129712 1552284    0    0     0    28  797 6112  4  2 94  1  0 2021-12-09 13:27:12
 0  0      0 4730320 129712 1552444    0    0     0   796 1323 9779 11  6 79  5  0 2021-12-09 13:27:13
 2  0      0 4731832 129712 1552460    0    0     0    96 1089 7841  4  4 92  0  0 2021-12-09 13:27:14
 0  0      0 4734544 129712 1552460    0    0     0     0  948 6325  5  2 93  0  0 2021-12-09 13:27:15
 0  0      0 4734856 129712 1552616    0    0     0   832 1358 9647 11  4 80  6  0 2021-12-09 13:27:16
 0  0      0 4734856 129712 1552616    0    0     0     0  933 6616  6  4 91  0  0 2021-12-09 13:27:17
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 4731832 129712 1552796    0    0     0   780 1367 11750 14  6 74  5  0 2021-12-09 13:27:18
 0  0      0 4732084 129712 1552796    0    0     0    36  769 5870  5  2 93  0  0 2021-12-09 13:27:19
 0  1      0 4730540 129712 1552848    0    0     0   808 1542 10402 11  5 80  5  0 2021-12-09 13:27:20
 1  0      0 4734100 129712 1552956    0    0     0    52  804 6281  6  4 88  1  0 2021-12-09 13:27:21
 0  0      0 4734856 129712 1552964    0    0     0     0  622 5781  4  3 94  0  0 2021-12-09 13:27:22
 0  0      0 4733092 129712 1553136    0    0     0   760 1389 10770 13  4 78  6  0 2021-12-09 13:27:23
 0  0      0 4733596 129712 1553136    0    0     0     0  797 6006  4  3 94  0  0 2021-12-09 13:27:24
 9  0      0 4733092 129712 1553308    0    0     0   784 1293 12742 14  6 76  5  0 2021-12-09 13:27:25
 0  0      0 4734020 129712 1553308    0    0     0     0  991 6637  4  1 95  0  0 2021-12-09 13:27:26
 1  1      0 4734352 129712 1553316    0    0     0    40  916 6175  5  2 93  0  0 2021-12-09 13:27:27
 0  0      0 4731512 129712 1553484    0    0     0   744 1402 11235 15  4 76  4  0 2021-12-09 13:27:28
 0  0      0 4732588 129712 1553484    0    0     0     0  778 6052  5  2 93  0  0 2021-12-09 13:27:29
 2  0      0 4732832 129712 1553652    0    0     0   888 1899 13577 13 12 72  4  0 2021-12-09 13:27:30
 0  0      0 4732848 129712 1553660    0    0     0     4  705 5614  3  2 96  0  0 2021-12-09 13:27:31
22  1      0 4732588 129712 1553804    0    0     0   836 1367 10686 15  6 76  3  0 2021-12-09 13:27:32
 0  0      0 4734292 129712 1553784    0    0     0     0 1036 8150  7  4 90  0  0 2021-12-09 13:27:33
 0  0      0 4734352 129712 1553784    0    0     0    12  886 5681  4  2 94  0  0 2021-12-09 13:27:34
 0  0      0 4731328 129712 1553956    0    0     0   808 1687 11028 12  5 78  6  0 2021-12-09 13:27:35
 0  0      0 4732840 129712 1553956    0    0     0     0 1074 6434  4  3 94  0  0 2021-12-09 13:27:36
 1  0      0 4729312 129712 1554128    0    0     0   784 1766 11519 15  6 76  4  0 2021-12-09 13:27:37
 0  0      0 4730976 129712 1554132    0    0     0     0  740 5807  4  2 94  0  0 2021-12-09 13:27:38
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  1      0 4732004 129712 1554148    0    0     0   264  536 5762  4  3 91  3  0 2021-12-09 13:27:39
 4  0      0 4732336 129712 1554308    0    0     0   500 1442 10698 13  5 78  3  0 2021-12-09 13:27:40
 0  0      0 4733516 129712 1554308    0    0     0     0  725 5886  4  2 94  0  0 2021-12-09 13:27:41
 5  0      0 4734352 129712 1554468    0    0     0   816 1576 12432 16  5 74  5  0 2021-12-09 13:27:42
 0  0      0 4734856 129712 1554468    0    0     0     4  604 5214  2  3 95  0  0 2021-12-09 13:27:43
 0  0      0 4734604 129712 1554660    0    0     0   808 1449 10380 11  3 81  5  0 2021-12-09 13:27:44
 1  0      0 4735108 129712 1554660    0    0     0   300  951 7283  7  4 90  0  0 2021-12-09 13:27:45
 0  0      0 4735108 129712 1554664    0    0     0     0  714 5488  5  4 92  0  0 2021-12-09 13:27:46
 0  0      0 4731832 129712 1554832    0    0     0   852 1110 10550 15  5 74  6  0 2021-12-09 13:27:47
 2  0      0 4732084 129712 1554832    0    0     0     0  703 5636  4  4 92  0  0 2021-12-09 13:27:48
 1  0      0 4730320 129712 1554932    0    0     0   808 1518 12937 28 10 58  4  0 2021-12-09 13:27:49
 0  0      0 4731328 129712 1554988    0    0     0   108  944 6923  7  3 90  0  0 2021-12-09 13:27:50
 0  0      0 4733092 129712 1554988    0    0     0     0  783 5936  3  4 94  0  0 2021-12-09 13:27:51
 1  0      0 4728788 129712 1555176    0    0     0   820 1526 11287 13  4 78  5  0 2021-12-09 13:27:52
 0  0      0 4731076 129712 1555176    0    0     0     0  903 5796  4  2 94  0  0 2021-12-09 13:27:53
 0  0      0 4729060 129712 1555356    0    0     0   780 1670 12344 11  6 76  7  0 2021-12-09 13:27:54
 0  0      0 4730772 129712 1555360    0    0     0     4  801 6064  3  2 95  0  0 2021-12-09 13:27:55
 0  0      0 4731580 129712 1555524    0    0     0   800 1263 10651 10  6 80  5  0 2021-12-09 13:27:56
 0  0      0 4732264 129712 1555528    0    0     0     0  966 6855  6  3 91  0  0 2021-12-09 13:27:57
 0  0      0 4733344 129712 1555528    0    0     0     0  882 6251  6  3 92  0  0 2021-12-09 13:27:58
 0  0      0 4728296 129712 1555952    0    0     0  1940 1793 12533 17  8 64 11  0 2021-12-09 13:27:59
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 4730808 129712 1555952    0    0     0     0  817 6903  4  3 93  0  0 2021-12-09 13:28:00
 0  0      0 4730572 129712 1553004    0    0     0   888 1144 11422 13  5 76  6  0 2021-12-09 13:28:01
 0  0      0 4731564 129712 1553008    0    0     0     0 1075 7147  5  3 92  0  0 2021-12-09 13:28:02
 0  0      0 4732588 129712 1553016    0    0     0     0  882 5678  2  2 96  0  0 2021-12-09 13:28:03
 0  0      0 4732336 129712 1553184    0    0     0   784 1573 11118 12  4 76  8  0 2021-12-09 13:28:04
 0  0      0 4733092 129712 1553184    0    0     0     0 1083 6952  5  1 94  0  0 2021-12-09 13:28:05
 0  0      0 4733092 129716 1553224    0    0     0   756 1544 10864 12  7 76  5  0 2021-12-09 13:28:06
 0  0      0 4733336 129716 1553344    0    0     0     4  781 6006  5  1 94  0  0 2021-12-09 13:28:07
12  1      0 4733344 129716 1553364    0    0     0   316  742 6715  5  3 89  3  0 2021-12-09 13:28:08
 0  0      0 4731288 129716 1553524    0    0     0   576 1091 10052 15  7 76  1  0 2021-12-09 13:28:09
 0  0      0 4732296 129716 1553524    0    0     0     0  819 5890  5  3 92  0  0 2021-12-09 13:28:10
 0  0      0 4731832 129716 1553688    0    0     0   804 1514 10498 13  4 78  5  0 2021-12-09 13:28:11
 0  0      0 4734100 129716 1553692    0    0     0     0  922 5706  3  3 95  0  0 2021-12-09 13:28:12
 1  0      0 4732084 129716 1553752    0    0     0   820 1727 12279 14  7 74  6  0 2021-12-09 13:28:13
 0  0      0 4733072 129716 1553860    0    0     0     0  838 6488  3  4 93  0  0 2021-12-09 13:28:14
 1  0      0 4733596 129716 1553860    0    0     0    20  710 5615  4  2 94  0  0 2021-12-09 13:28:15
 0  0      0 4733072 129716 1554052    0    0     0   860 1495 11608 11  7 78  4  0 2021-12-09 13:28:16
 0  0      0 4733344 129716 1554052    0    0     0     0  766 5953  6  3 91  0  0 2021-12-09 13:28:17
 0  0      0 4732336 129716 1554224    0    0     0   808 1480 11859 14  6 75  6  0 2021-12-09 13:28:18
 0  0      0 4733516 129716 1554228    0    0     0     4  707 5264  5  2 93  0  0 2021-12-09 13:28:19
 9  1      0 4734100 129716 1554256    0    0     0   544  725 6785  5  2 90  3  0 2021-12-09 13:28:20
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4730804 129716 1554388    0    0     0   692 1553 10889 13  5 74  8  0 2021-12-09 13:28:21
 0  0      0 4732840 129716 1554388    0    0     0     0  894 7096  3  3 94  0  0 2021-12-09 13:28:22
 0  0      0 4733092 129716 1554548    0    0     0   752 1256 10836 15  6 75  4  0 2021-12-09 13:28:23
 0  0      0 4733092 129716 1554548    0    0     0     0  709 5206  4  1 94  0  0 2021-12-09 13:28:24
 0  1      0 4731328 129716 1554728    0    0     0   780 1369 9718 12  4 78  6  0 2021-12-09 13:28:25
 0  0      0 4731792 129716 1554728    0    0     0   160 1000 7040  7  2 90  1  0 2021-12-09 13:28:26
 0  0      0 4732336 129716 1554732    0    0     0     0 1076 7104  5  2 93  0  0 2021-12-09 13:28:27
 0  0      0 4730572 129716 1554900    0    0     0   860 1593 10724 12  5 79  4  0 2021-12-09 13:28:28
 0  0      0 4730824 129716 1554900    0    0     0     0 1167 7412  7  4 90  0  0 2021-12-09 13:28:29
 0  0      0 4730068 129716 1555072    0    0     0   812 1803 14523 13 11 72  5  0 2021-12-09 13:28:30
 0  0      0 4730824 129716 1555072    0    0     0     4  879 5633  3  1 96  0  0 2021-12-09 13:28:31
 7  1      0 4731328 129716 1555084    0    0     0   132  831 5878  5  3 91  1  0 2021-12-09 13:28:32
 4  0      0 4729848 129716 1555240    0    0     0   732 1352 10029 11  6 79  4  0 2021-12-09 13:28:33
 0  0      0 4731292 129716 1555240    0    0     0     0 1032 7098  4  3 93  0  0 2021-12-09 13:28:34
 2  0      0 4731344 129716 1555408    0    0     0   784 1689 12631 13  8 74  5  0 2021-12-09 13:28:35
 1  0      0 4732068 129716 1555416    0    0     0     0 1142 7097  3  3 94  0  0 2021-12-09 13:28:36
 0  0      0 4729312 129720 1555468    0    0     0   800 1621 10708 12  6 77  5  0 2021-12-09 13:28:37
 0  0      0 4730092 129720 1555576    0    0     0     0  749 5984  5  4 92  0  0 2021-12-09 13:28:38
 0  0      0 4730792 129720 1555576    0    0     0     0  636 5111  4  2 94  0  0 2021-12-09 13:28:39
 0  0      0 4730052 129720 1555752    0    0     0   812 1631 10753 13  4 79  5  0 2021-12-09 13:28:40
 0  0      0 4729564 129720 1555752    0    0     0     0  927 6741  5  3 92  0  0 2021-12-09 13:28:41
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4729312 129720 1555924    0    0     0   772 1545 10848 11  5 79  5  0 2021-12-09 13:28:42
 0  0      0 4729312 129720 1555924    0    0     0     4  919 6508  4  3 93  0  0 2021-12-09 13:28:43
